Timestamp,Electric Demand (Student 010 > Electric Meter) [(kWh)],Outdoor Dew Point (Student 010 > Weather Station) [(deg. F)],Outdoor Temperature (Student 010 > Weather Station) [(deg. F)],Optimal Electric Demand kWh (Student 010 > Electric Meter) [(kWh)]
03/05/2016 09:11:59,76.56720601,21.74000225,56.1559973,79.70600768
03/05/2016 13:11:59,74.25038072,23,50.9720126,69.77600205
03/05/2016 17:11:59,80.96639997,24.08,43.66400495,74.32799477
03/05/2016 21:11:59,62.26579458,23.8640027,37.94,73.00400208
03/06/2016 01:11:59,78.38960033,12.02,33.80000225,71.96000025
03/06/2016 05:11:59,70.26639832,12.74000225,34.37599505,75.4319961
03/06/2016 09:11:59,74.64319981,10.94,41,76.32600093
03/06/2016 13:11:59,71.74079914,10.76000225,40.2080099,73.92400207
03/06/2016 17:11:59,79.1959981,6.80000225,33.80000225,75.44399532
03/06/2016 21:11:59,78.75919816,7.37599505,32,77.13600405
03/07/2016 01:11:59,106.4119459,15.40398245,33.08,86.93998087
03/07/2016 07:59:59,165.6039912,26.96,40.9999835,143.3899913
03/07/2016 11:59:59,157.3480222,24.980003,42.980003,135.1200151
03/07/2016 15:59:59,115.948033,26.96,37.94,82.85002094
03/07/2016 19:59:59,83.67999906,31.9999915,37.039997,74.98002069
03/07/2016 23:59:59,80.10799919,33.0800025,35.9600055,72.96998519
03/08/2016 03:59:59,151.8639593,33.9799975,37.94,132.8699498
03/08/2016 07:59:59,173.68399,26.0600195,53.959986,164.2499782
03/08/2016 11:59:59,159.9920193,23.000003,60.98,155.0300211
03/08/2016 15:59:59,113.264022,24.9799975,51.08,91.84002911
03/08/2016 19:59:59,93.85200142,26.9599975,42.0800025,83.7600335
03/08/2016 23:59:59,83.23999483,28.039997,41.000003,74.77999417
03/09/2016 03:59:59,162.7399678,30.92,41,140.0099347
03/09/2016 07:59:59,175.6839977,40.999986,51.9799975,146.4500306
03/09/2016 11:59:59,159.9160188,46.9399975,50.000003,144.0500095
03/09/2016 15:59:59,90.21204086,49.999997,50,89.34002561
03/09/2016 19:59:59,74.18800412,37.040036,51.0800055,67.8200545
03/09/2016 23:59:59,75.70798832,26.0600025,30.920017,73.16997917
03/10/2016 03:59:59,147.4479687,12.02,19.94,127.3499711
03/10/2016 07:59:59,155.6959899,6.0800055,19.0399945,137.359997
03/10/2016 11:59:59,153.2920089,5,21.92,137.4700074
03/10/2016 15:59:59,116.3520338,5.000003,21.02,88.85002519
03/10/2016 19:59:59,98.8080111,-0.9399975,15.9800055,81.39001497
03/10/2016 23:59:59,82.86399347,1.039997,14,77.79999278
03/11/2016 03:59:59,154.4839488,6.9799975,15.98,129.2599464
03/11/2016 07:59:59,156.0399999,4.999997,31.999989,142.9400017
03/11/2016 11:59:59,149.12802,13.9999945,37.04,132.900018
03/11/2016 15:59:59,94.19203256,24.9799945,35.96,84.37002011
03/11/2016 19:59:59,82.66000209,30.9199975,37.9399975,73.89001917
03/11/2016 23:59:59,80.49999999,32,39.02,70.24999336
03/12/2016 03:59:59,91.50399842,35.9599975,39.92,71.45999508
03/12/2016 07:59:59,100.2440044,30.020014,55.039983,85.34001828
03/12/2016 11:59:59,87.51202347,30.9199835,57.9199945,69.760015
03/12/2016 15:59:59,79.66800006,26.96,46.04,71.19999925
03/12/2016 19:59:59,80.03199736,19.040022,39.0200025,75.18000897
03/12/2016 23:59:59,79.59999744,8.960017,33.0800055,72.09999933
03/13/2016 04:59:59,71.12000003,6.98,28.94,73.06999831
03/13/2016 08:59:59,71.4160001,5.000003,33.9799945,76.48000378
03/13/2016 12:59:59,73.01200107,-2.0199915,35.06,73.96000153
03/13/2016 16:59:59,79.61200159,-0.04000550008,30.02,74.26999906
03/13/2016 23:47:59,80.6143946,-0.1479879001,26.06,77.43799691
03/14/2016 03:47:59,136.0247605,-7.06,17.96,104.0359633
03/14/2016 07:47:59,156.9223912,-5.79999725,23.25198735,141.8880027
03/14/2016 11:47:59,157.9560085,-5.98,29.62399395,138.3780102
03/14/2016 15:47:59,112.2200378,-5.08,28.04,92.40803389
03/14/2016 19:47:59,84.36880337,11.8039967,24.6560088,83.25999496
03/14/2016 23:47:59,78.89040053,8.24000275,19.43600605,73.11399716
03/15/2016 03:47:59,135.8983571,1.94,20.62399395,104.3719632
03/15/2016 07:47:59,159.4519981,15.08,32.25198735,144.2159952
03/15/2016 11:47:59,164.4503991,11.8039967,41,142.0260056
03/15/2016 15:47:59,113.8856317,15.98,32.39600605,93.58004003
03/15/2016 19:47:59,83.85120084,17.06,26.45600605,82.04199209
03/15/2016 23:47:59,78.40320164,17.96,24.6560088,72.02999114
03/16/2016 03:47:59,129.9271662,19.94,26.3839912,109.5719573
03/16/2016 07:47:59,167.9167915,22.1360033,39.1279879,145.9719936
03/16/2016 11:47:59,167.1744036,25.8439967,43.1960033,143.4700012
03/16/2016 15:47:59,119.8832207,26.96,37.22000275,94.12204296
03/16/2016 19:47:59,83.31040297,31.60399395,35.96,81.21399273
03/16/2016 23:47:59,77.23760772,35.77999725,36.8239967,67.6039993
03/17/2016 03:47:59,127.7703698,37.94,39.02,112.055942
03/17/2016 07:47:59,160.5871591,39.52399395,41.8639967,140.1439936
03/17/2016 11:47:59,175.1296028,30.41600605,49.1360033,145.4819962
03/17/2016 15:47:59,122.2384013,26.77999725,46.6160088,90.9440381
03/17/2016 19:47:59,82.3560022,22.53200935,38.1560033,86.29998106
03/17/2016 23:47:59,80.28800202,21.02,37.43600605,73.84199789
03/18/2016 03:47:59,127.8279526,21.02,34.8439967,109.6899548
03/18/2016 07:47:59,155.1320019,19.94,41,150.1579972
03/18/2016 11:47:59,154.8063975,17.24000275,43.8439967,145.2940046
03/18/2016 15:47:59,113.5736297,19.04,38.33600605,94.52404207
03/18/2016 19:47:59,80.05760155,17.96,33.47600605,82.70000153
03/18/2016 23:47:59,80.8711998,17.06,27.57200935,69.05000214
03/19/2016 03:47:59,79.34160076,23,30.1279879,71.34399594
03/19/2016 07:47:59,97.24319516,32.25198735,43.0519846,89.82198796
03/19/2016 11:47:59,102.9672081,35.24000275,59,76.64001253
03/19/2016 15:47:59,78.76797317,24.08,51.0080154,70.09599169
03/19/2016 19:47:59,81.38080111,21.02,40.53200935,77.9839912
03/19/2016 23:47:59,78.91999762,21.92,32.61200935,69.62000199
03/20/2016 03:47:59,72.57282287,23,32.46799065,69.5139993
03/20/2016 07:47:59,70.90000587,17.24000275,39.73999725,78.24999328
03/20/2016 14:35:59,70.41039792,8.1679934,38.1920096,73.77200177
03/20/2016 18:35:59,79.08560021,5.5760138,33.2240102,75.96599347
03/20/2016 22:35:59,79.539997,-0.7959898,26.06,76.63200527
03/21/2016 02:35:59,106.6823441,-3.3520036,17.420003,91.1459688
03/21/2016 06:35:59,157.9031926,-5.619997,22.2079934,140.7239849
03/21/2016 10:35:59,162.4455968,-4.4320036,30.92,141.0619994
03/21/2016 14:35:59,133.2896617,-4.4320036,31.2440102,105.5580499
03/21/2016 18:35:59,100.1120109,1.1479934,27.3920036,83.26999733
03/21/2016 22:35:59,87.31280797,3.02,21.92,76.650005
03/22/2016 02:35:59,120.0487231,6.619997,18.7520066,91.249959
03/22/2016 06:35:59,159.7336044,3.559997,29.2279934,141.8659858
03/22/2016 10:35:59,166.6439969,9.6079964,37.04,142.0420029
03/22/2016 14:35:59,132.271272,15.619997,33.2240102,111.7180509
03/22/2016 18:35:59,98.02482071,12.8120066,31.3520036,83.10999667
03/22/2016 22:35:59,85.07520343,14.6479964,30.92,75.96600513
03/23/2016 02:35:59,115.0839277,19.579997,28.8320066,89.74796207
03/23/2016 06:35:59,156.1144049,11.7679904,29.2279934,139.8399967
03/23/2016 10:35:59,156.1560086,6.2240102,33.98,141.4519973
03/23/2016 14:35:59,129.448042,1.04,33.2240102,106.1860523
03/23/2016 18:35:59,92.30322709,-4.7559898,28.8320066,83.8839952
03/23/2016 22:35:59,86.66319943,-5.98,23,78.4340062
03/24/2016 02:35:59,115.5567006,-0.400003,21.02,91.1659678
03/24/2016 06:35:59,160.8063933,-2.92,27.7879904,144.0859823
03/24/2016 10:35:59,161.520803,3.37997,42.08,144.9079947
03/24/2016 14:35:59,128.3408516,11.839973,38.4080204,107.9980476
03/24/2016 18:35:59,87.26242099,19.7959898,33.08,81.72399853
03/24/2016 22:35:59,82.45360241,24.08,37.04,74.23600597
03/25/2016 02:35:59,109.0759427,31.0639832,34.6279964,92.28995217
03/25/2016 06:35:59,158.8071802,39.559997,48.2719766,150.8879859
03/25/2016 10:35:59,160.7384095,42.1879934,55.04,152.1680099
03/25/2016 14:35:59,121.3672643,44.8159898,51.5840132,123.5540697
03/25/2016 18:35:59,84.0320064,44.06,48.559997,82.87200543
03/25/2016 22:35:59,73.22482051,42.08,44.06,63.83201243
03/26/2016 02:35:59,72.04720483,37.400003,43.0160168,60.46799473
03/26/2016 06:35:59,79.2679844,41,49.4239862,84.4800035
03/26/2016 10:35:59,81.43280251,42.440003,48.92,70.28401303
03/26/2016 14:35:59,73.17839165,40.7840072,43.7720066,62.2840072
03/26/2016 18:35:59,70.76880057,39.559997,41.4320036,64.7939902
03/26/2016 22:35:59,70.07359861,39.92,42.08,65.2600035
03/27/2016 05:23:59,61.03439958,42.08,44.06,64.14599787
03/27/2016 09:23:59,61.72079468,42.98,44.96,63.77200098
03/27/2016 13:23:59,61.39679988,38.5880039,42.62000325,62.21400177
03/27/2016 17:23:59,71.63279649,35.60000325,39.02,60.55600076
03/27/2016 21:23:59,71.75200469,33.62000325,35.96,60.24799252
03/28/2016 01:23:59,82.72075713,33.08,35.60000325,80.98995576
03/28/2016 05:23:59,139.3191727,33.08,35.41999675,132.8779831
03/28/2016 09:23:59,149.4231868,32.6480039,35.41999675,135.2819896
03/28/2016 13:23:59,140.02963,33.98,37.83199285,132.0940343
03/28/2016 17:23:59,103.6312546,29.5880039,39.92,83.85001174
03/28/2016 21:23:59,82.95440594,26.06,39.02,77.92401603
03/29/2016 01:23:59,86.23516509,24.98,36.6080039,79.36997436
03/29/2016 05:23:59,155.3455767,26.41999675,39.16398895,139.9659612
03/29/2016 09:23:59,167.2351888,30.02,50.79199285,154.8880095
03/29/2016 13:23:59,164.5720721,30.16398895,53.16800715,141.9680584
03/29/2016 17:23:59,112.0104358,28.04,41,86.61001192
03/29/2016 21:23:59,95.71523912,28.04,37.58000325,76.84201885
03/30/2016 01:23:59,89.66315924,26.60000325,34.8080104,76.42797212
03/30/2016 05:23:59,160.707168,28.79601105,39.59598505,139.8259524
03/30/2016 09:23:59,167.1664039,24.08,51.43999675,158.5199998
03/30/2016 13:23:59,161.6632783,30.81199285,51.43999675,150.180054
03/30/2016 17:23:59,102.9024461,32.4319961,43.8080104,88.1880178
03/30/2016 21:23:59,81.10321665,35.06,38.1919896,74.86802015
03/31/2016 01:23:59,87.74313721,32.3960143,37.94,78.31996281
03/31/2016 05:23:59,164.216775,21.12800715,46.18398895,152.7999117
03/31/2016 09:23:59,172.3887684,17.06,57.56000325,167.9539951
03/31/2016 13:23:59,153.2080813,28.94,57.3800325,161.3460526
03/31/2016 17:23:59,110.5032416,30.56000325,40.85601105,97.00402831
03/31/2016 21:23:59,91.06483816,30.02,39.02,79.95802502
04/01/2016 01:23:59,88.39113707,32,39.02,77.95197136
04/01/2016 05:23:59,156.2327886,29.5880039,40.3519961,138.0999559
04/01/2016 09:23:59,163.243997,26.06,50,153.1880064
04/01/2016 13:23:59,143.5904488,25.26800715,46.14800715,138.3060506
04/01/2016 17:23:59,103.9488645,30.59598505,41.6480039,84.45601502
04/01/2016 21:23:59,76.71281317,35.96,37.94,69.12001408
04/02/2016 01:23:59,70.13520524,37.04,39.02,63.47799848
04/02/2016 05:23:59,76.15517339,39.37999675,40.7839922,74.01197552
04/02/2016 09:23:59,84.79760721,35.06,51.62000325,79.54001444
04/02/2016 13:23:59,80.33921658,28.14800715,52.4119961,73.72600347
04/02/2016 20:11:59,81.42641224,19.94,39.5240077,78.21601447
04/03/2016 00:11:59,79.46959841,19.94,33.8000035,70.54600358
04/03/2016 04:11:59,71.03359888,21.7400035,35.06,71.62798973
04/03/2016 08:11:59,72.36480061,18.4280119,47.0479804,79.82400323
04/03/2016 12:11:59,71.0912032,14.3239727,56.3359923,77.22599969
04/03/2016 16:11:59,75.08078217,18.5719496,53.96,75.64600863
04/03/2016 20:11:59,79.67760121,23.2159958,44.5640077,81.26402073
04/04/2016 00:11:59,84.24875215,24.6559888,41,74.55200579
04/04/2016 04:11:59,148.3399169,28.7600035,42.08,122.5158877
04/04/2016 08:11:59,166.5488012,30.02,51.5840077,164.2940322
04/04/2016 12:11:59,160.7920338,28.94,50.6480084,156.2040182
04/04/2016 16:11:59,119.0000491,33.5840077,46.94,100.4760415
04/04/2016 20:11:59,68.34079501,45.3559923,47.1559958,84.56003636
04/05/2016 00:11:59,69.69918952,47.8040042,49.1359958,67.48798779
04/05/2016 04:11:59,131.7167449,46.04,46.2199965,123.6019587
04/05/2016 08:11:59,141.0120026,53.96,54.7519846,145.3359723
04/05/2016 12:11:59,160.6608276,51.98,60.08,151.2520233
04/05/2016 16:11:59,108.7040511,43.7720231,55.94,96.81002586
04/05/2016 20:11:59,84.1504012,32,49.3880119,88.62204585
04/06/2016 00:11:59,80.60078917,32,44.5640077,69.87598063
04/06/2016 04:11:59,141.4279262,33.2599965,44.06,124.4018876
04/06/2016 08:11:59,162.888001,31.6040077,55.2199965,174.5260082
04/06/2016 12:11:59,159.6352126,24.08,58.1359958,170.2340293
04/06/2016 16:11:59,111.7296461,14.6480084,51.08,102.3020416
04/06/2016 20:11:59,90.34480457,8.2399965,44.3840112,98.17204624
04/07/2016 00:11:59,83.14238844,17.7800035,35.5640077,73.9819776
04/07/2016 04:11:59,144.1631441,19.7600035,39.02,118.6598794
04/07/2016 08:11:59,157.9607833,20.6240077,51.8719846,175.2180461
04/07/2016 12:11:59,155.1296121,20.6240077,55.04,166.4420346
04/07/2016 16:11:59,119.1104359,31.5319881,46.04,107.4160518
04/07/2016 20:11:59,83.63679936,37.3640112,47.1559958,93.33402714
04/08/2016 00:11:59,0,37.4359923,51.8000035,70.87999864
04/08/2016 04:11:59,0,41.2159958,51.98,136.993919
04/08/2016 08:11:59,0,42.98,60.98,177.1720425
04/08/2016 12:11:59,0,43.6640077,63.9679804,188.8220245
04/08/2016 16:11:59,0,43.1959958,51.98,117.7980467
04/08/2016 20:11:59,0,43.1959958,50.4680119,91.27405262
04/09/2016 00:11:59,0,44.06,49.5319881,68.55600241
04/09/2016 04:11:59,0,38.9480189,51.08,73.15596897
04/09/2016 10:59:59,0,24.98,69.08,67.60002971
04/09/2016 14:59:59,0,33.98000825,64.04,56.50999683
04/09/2016 18:59:59,0,33.08000375,55.9400045,65.67998317
04/09/2016 22:59:59,0,39.0199835,46.94,67.50000925
04/10/2016 02:59:59,0,39.919988,44.95999625,69.42998629
04/10/2016 06:59:59,0,35.9600165,53.95999175,77.47999
04/10/2016 10:59:59,0,46.9399835,57.02,72.84000979
04/10/2016 14:59:59,0,46.94000825,60.9799835,64.71002863
04/10/2016 18:59:59,0,51.08,57.91999175,63.36999354
04/10/2016 22:59:59,75.03968733,51.08,57.92,63.169992
04/11/2016 02:59:59,158.147996,51.98,57.02000375,147.1798602
04/11/2016 06:59:59,224.6199791,53.96,66.9199835,197.9699655
04/11/2016 10:59:59,218.3960171,53.06,69.08,220.2899512
04/11/2016 14:59:59,126.3881738,51.08,62.9600165,142.8601133
04/11/2016 18:59:59,84.8680329,53.95999175,60.079991,138.4999834
04/11/2016 22:59:59,68.8960167,55.94,60.98,69.54007658
04/12/2016 02:59:59,143.4838066,57.01999175,58.9999955,112.7398502
04/12/2016 06:59:59,183.1239389,57.02,60.97999625,160.1999504
04/12/2016 10:59:59,171.0400503,57.02,60.08,150.8900018
04/12/2016 14:59:59,106.9481064,57.02000825,59.00000825,124.1000855
04/12/2016 18:59:59,104.8640193,42.98004575,55.940021,76.12006663
04/12/2016 22:59:59,71.2320032,33.08000825,39.02,63.74999708
04/13/2016 02:59:59,118.6478684,19.9400255,33.98,96.66995083
04/13/2016 06:59:59,155.7879968,19.04,35.0599955,143.6199842
04/13/2016 10:59:59,163.2360395,15.98001275,42.98,144.8599959
04/13/2016 14:59:59,124.0520647,12.920009,42.080012,101.7000786
04/13/2016 18:59:59,85.79606247,17.05999175,37.9400045,83.73999612
04/13/2016 22:59:59,83.71999995,15.08,33.98,74.4400115
04/14/2016 02:59:59,118.2159284,21.01999175,33.079991,97.44994383
04/14/2016 06:59:59,156.7079443,21.02,39.91999175,149.3799857
04/14/2016 10:59:59,157.0160011,23,44.96,146.5600013
04/14/2016 14:59:59,122.5680616,24.08,39.0200165,107.9600748
04/14/2016 18:59:59,83.7240513,24.08,33.9800045,81.130001
04/14/2016 22:59:59,80.74801035,26.0599955,32,70.28000804
04/15/2016 02:59:59,110.2999207,28.03998725,33.079991,98.92993033
04/15/2016 06:59:59,148.1239906,28.94,39.91999175,143.9699839
04/15/2016 10:59:59,131.9880209,30.02,48.02,147.7799946
04/15/2016 14:59:59,117.5320175,33.979979,44.9600165,107.2700751
04/15/2016 18:59:59,85.47202017,33.08000375,41.0000045,80.25000096
04/16/2016 01:47:59,77.6383949,33.260004,38.8039952,67.34399498
04/16/2016 05:47:59,72.22479806,31.5320136,49.6759688,84.21598169
04/16/2016 09:47:59,75.29917056,26.96,62.779996,79.68003244
04/16/2016 13:47:59,71.103996,26.06,64.04,63.22800951
04/16/2016 17:47:59,80.78719056,33.98,53.1680264,63.34598591
04/16/2016 21:47:59,81.95760706,23,44.4560088,74.38800351
04/17/2016 01:47:59,81.58960368,24.08,40.1360048,71.11800151
04/17/2016 05:47:59,71.61120292,19.220004,47.6239912,76.83199382
04/17/2016 09:47:59,73.75759728,21.92,53.779996,78.30600458
04/17/2016 13:47:59,71.62159826,29.1560048,52.3760088,75.1420036
04/17/2016 17:47:59,82.09520096,32.4679864,43.3760088,71.08800729
04/17/2016 21:47:59,80.96720576,30.92,37.220004,69.47600191
04/18/2016 01:47:59,108.4271187,33.799996,33.98,81.26994822
04/18/2016 05:47:59,164.4855627,37.220004,42.08,139.603949
04/18/2016 09:47:59,216.7855536,39.02,56.1560048,155.7800009
04/18/2016 13:47:59,175.3673842,39.92,57.4160088,145.6220594
04/18/2016 17:47:59,120.4632022,37.94,50.2160048,88.77802373
04/18/2016 21:47:59,89.57853748,37.94,43.1960048,72.23002778
04/19/2016 01:47:59,98.45671477,38.8039952,42.08,80.59796262
04/19/2016 05:47:59,211.6726893,43.8439952,54.5359688,162.5679268
04/19/2016 09:47:59,219.9016017,44.06,66.200004,182.5680148
04/19/2016 13:47:59,178.2793929,43.8439952,64.8320176,178.9080737
04/19/2016 17:47:59,95.39844112,48.92,55.6160128,110.7220316
04/19/2016 21:47:59,83.94480704,48.200004,50,75.0580584
04/20/2016 01:47:59,88.69192489,47.8039952,48.5239912,74.42996
04/20/2016 05:47:59,153.6271842,45.3560088,51.799996,137.7639896
04/20/2016 09:47:59,154.0719785,44.96,48.200004,140.0799813
04/20/2016 13:47:59,144.7800609,34.5920136,53.5639912,124.4820723
04/20/2016 17:47:59,102.3464324,31.7839952,51.260004,83.12800684
04/20/2016 21:47:59,84.02560955,28.04,46.220004,76.00602636
04/21/2016 01:47:59,98.96792676,18.1760048,43.1960048,80.62596769
04/21/2016 05:47:59,161.5847784,13.3520096,46.3639872,170.4699618
04/21/2016 09:47:59,159.5736137,19.94,56.8039952,172.9200184
04/21/2016 13:47:59,147.2896775,18.6439912,58.7839952,147.4860719
04/21/2016 17:47:59,98.22166279,20.8039952,53.240004,93.72601147
04/21/2016 21:47:59,87.75840254,23,47.1560048,81.72804573
04/22/2016 01:47:59,96.66793209,22.1360048,44.240004,80.28796018
04/22/2016 05:47:59,216.1837212,24.98,51.3679864,182.6419487
04/22/2016 09:47:59,213.5919849,28.04,59.2160048,183.116001
04/22/2016 16:35:59,104.3720212,32.75598555,50,109.258069
04/22/2016 20:35:59,94.39519654,36.7879864,44.85200935,84.82605426
04/23/2016 00:35:59,81.77920023,38.5879949,44.59999575,67.31200628
04/23/2016 04:35:59,73.11200047,40.5679949,44.96,69.67799915
04/23/2016 08:35:59,71.25759549,41.6479949,45.6079949,82.60004793
04/23/2016 12:35:59,70.99679685,41.4320051,46.94,68.7700026
04/23/2016 16:35:59,78.01437363,40.5679949,46.04,66.60600066
04/23/2016 20:35:59,80.28639941,39.92,44.42000425,71.38601506
04/24/2016 00:35:59,79.20160332,39.38000425,44.06,65.8220051
04/24/2016 04:35:59,71.0407875,39.81200935,46.94,69.49598744
04/24/2016 08:35:59,79.40639073,37.40000425,48.55999575,74.28799018
04/24/2016 12:35:59,75.38800869,37.04,51.18799065,73.64399698
04/24/2016 16:35:59,81.48558557,39.92,48.02,68.83
04/24/2016 20:35:59,83.07040159,34.4120051,45.3920051,70.73601388
04/25/2016 00:35:59,88.81836164,33.08,42.98,76.39997592
04/25/2016 04:35:59,160.7702988,33.98,46.94,137.7258746
04/25/2016 08:35:59,213.2191126,34.6279949,56.3359813,171.41401
04/25/2016 12:35:59,206.9816232,37.14799065,57.92,168.5080516
04/25/2016 16:35:59,114.9632173,37.40000425,50,103.0000645
04/25/2016 20:35:59,88.29120467,36.3920051,46.83200935,87.67205468
04/26/2016 00:35:59,81.74238903,35.96,44.06,72.40198716
04/26/2016 04:35:59,149.1311288,35.06,44.06,127.7639113
04/26/2016 08:35:59,159.1303955,33.98,45.3920051,144.6180119
04/26/2016 12:35:59,155.6624161,33.08,46.04,140.746024
04/26/2016 16:35:59,111.9768483,33.98,42.98,87.68403783
04/26/2016 20:35:59,99.03120344,33.61999575,41.4320051,80.14403971
04/27/2016 00:35:59,80.8887841,34.6279949,41,73.21398423
04/27/2016 04:35:59,136.6239838,37.57999575,41,125.6299195
04/27/2016 08:35:59,139.2983602,37.94,46.14799065,141.5720112
04/27/2016 12:35:59,132.4920341,41,45.3920051,138.7600184
04/27/2016 16:35:59,86.7296581,41,42.98,87.97004722
04/27/2016 20:35:59,65.61680336,46.4359813,46.14799065,77.15203084
04/28/2016 00:35:59,61.49839469,51.18799065,51.18799065,70.82997639
04/28/2016 04:35:59,123.7294802,55.94,57.02,137.9959001
04/28/2016 08:35:59,172.3919828,58.5679949,59.6479949,153.2319753
04/28/2016 12:35:59,195.0311958,55.04,60.44000425,154.7059978
04/28/2016 16:35:59,99.92725179,48.38000425,51.98,91.82805487
04/28/2016 20:35:59,69.47121987,48.38000425,49.3520051,74.24605379
04/29/2016 00:35:59,67.38476776,46.04,57.92,72.47601648
04/29/2016 07:23:59,196.1159949,38.2280099,61.2319856,191.8579804
04/29/2016 11:23:59,191.3135966,38.5880054,65.2280099,199.6779764
04/29/2016 15:23:59,104.9072286,39.02,61.2680099,143.2820923
04/29/2016 19:23:59,86.22160058,39.5600045,55.1480099,106.5020416
04/29/2016 23:23:59,70.87520176,39.92,47.5880054,68.0920161
04/30/2016 03:23:59,60.58159738,42.08,49.7479649,74.4859963
04/30/2016 07:23:59,59.8920018,37.94,62.8519901,103.0559523
04/30/2016 11:23:59,59.9319994,37.04,64.9759748,73.9520141
04/30/2016 15:23:59,60.22639662,37.04,62.1680099,57.83997825
04/30/2016 19:23:59,69.84480324,39.3799955,57.5600045,72.62996025
04/30/2016 23:23:59,70.61280264,43.4119946,51.8719901,70.2280074
05/01/2016 03:23:59,58.40958798,41,54.2119856,73.3280034
05/01/2016 07:23:59,60.74879994,31.2439847,60.4399955,77.20598555
05/01/2016 11:23:59,62.1120009,32.4319946,62.96,75.189997
05/01/2016 15:23:59,57.20879514,32,57.4160198,71.5079964
05/01/2016 19:23:59,68.93760078,34.7719901,51.98,76.549989
05/01/2016 23:23:59,69.06159098,37.04,50.4319946,71.21999725
05/02/2016 03:23:59,122.9983095,39.02,50.5759793,126.7678874
05/02/2016 07:23:59,204.8839994,39.5600045,57.3799955,176.7939605
05/02/2016 11:23:59,203.6216506,37.5800045,62.96,186.9959906
05/02/2016 15:23:59,107.1088317,35.06,61.2680099,134.9540942
05/02/2016 19:23:59,82.57039832,36.3919946,55.1480099,108.2519699
05/02/2016 23:23:59,70.45360048,37.04,49.5680054,70.21601955
05/03/2016 03:23:59,126.774317,37.04,51.5839802,114.5659231
05/03/2016 07:23:59,202.2575492,32.2160108,59.7919901,189.0739705
05/03/2016 11:23:59,198.3415975,30.5600045,62.1680099,188.1459868
05/03/2016 15:23:59,107.5296304,28.04,60.1880099,129.6960943
05/03/2016 19:23:59,77.36159328,26.96,54.2480099,106.5019644
05/03/2016 23:23:59,70.90240142,26.6000045,48.7760153,72.6980059
05/04/2016 03:23:59,120.210311,28.04,51.2239847,121.2398892
05/04/2016 07:23:59,202.4495815,29.5880054,60.8719901,194.4839977
05/04/2016 11:23:59,205.2175926,35.6000045,62.96,198.6399983
05/04/2016 15:23:59,105.5360443,33.08,58.8560153,137.0381016
05/04/2016 19:23:59,75.14079714,33.6200045,53.1680099,107.2579744
05/04/2016 23:23:59,71.4640002,36.6080054,48.3799955,73.0140112
05/05/2016 03:23:59,128.3647147,39.02,49.3879694,115.3779292
05/05/2016 07:23:59,208.4040092,46.8319901,60.1880099,173.4759608
05/05/2016 11:23:59,196.2839357,52.4119946,60.08,168.0899873
05/05/2016 15:23:59,100.8536676,51.98,56.5880054,124.5720858
05/05/2016 22:11:59,65.51843361,51.80000475,53.96,66.74603415
05/06/2016 02:11:59,108.2949239,52.37598955,53.96,85.57592463
05/06/2016 06:11:59,170.5455815,53.96,54.1759943,140.7919955
05/06/2016 10:11:59,178.1191869,44.78000475,55.94,145.6979908
05/06/2016 14:11:59,132.9097731,45.7519791,57.02,128.5060906
05/06/2016 18:11:59,78.54403103,51.2239962,55.76000475,86.37000765
05/06/2016 22:11:59,60.67364408,57.02,61.8440057,78.05604286
05/07/2016 02:11:59,52.19283017,58.60401045,60.80000475,60.27602412
05/07/2016 06:11:59,48.69516382,57.41598955,57.92,71.79186352
05/07/2016 10:11:59,64.3712281,58.7840057,73.94,79.07402787
05/07/2016 14:11:59,57.75360692,57.41598955,77.1800475,64.16408645
05/07/2016 18:11:59,56.69599894,59,67.7840057,63.18997361
05/07/2016 22:11:59,58.44000813,57.02,66.02,75.68001742
05/08/2016 02:11:59,58.98723295,49.7840057,58.60401045,66.33196036
05/08/2016 06:11:59,55.75439698,42.08,66.63198385,75.51199889
05/08/2016 10:11:59,59.72239455,33.58401045,77,68.71601594
05/08/2016 14:11:59,61.16240458,28.04,78.80000475,63.98200153
05/08/2016 18:11:59,68.4359981,32.7919791,72.0320266,71.35399039
05/08/2016 22:11:59,68.44240036,37.43598955,57.92,66.86202475
05/09/2016 02:11:59,174.7744448,42.08,55.21999525,128.0217303
05/09/2016 06:11:59,221.745611,44.06,74.1559943,204.8520071
05/09/2016 10:11:59,224.432797,36.7519791,80.96,197.185964
05/09/2016 14:11:59,154.834683,52.59198385,77.9720266,174.8421208
05/09/2016 18:11:59,109.6616238,55.76000475,71.78000475,133.1140411
05/09/2016 22:11:59,72.00239656,43.66401045,55.94,70.72404687
05/10/2016 02:11:59,92.11507124,39.19999525,53.78000475,81.6618688
05/10/2016 06:11:59,234.5848919,39.92,56.8040057,168.2479167
05/10/2016 10:11:59,211.1087962,40.60401045,62.96,183.5940015
05/10/2016 14:11:59,138.6761922,37.1480209,56.0120266,155.1041234
05/10/2016 18:11:59,106.5904521,37.04,48.74000475,94.44600697
05/10/2016 22:11:59,84.01208434,39.92,44.96,73.32802618
05/11/2016 02:11:59,90.80307061,42.25999525,47.1559943,85.34190178
05/11/2016 06:11:59,205.8023828,44.96,52.59198385,154.047957
05/11/2016 10:11:59,208.5295971,47.2280209,62.96,172.5279694
